dataset,M,subset_index,members,sign_auc,snr_auc,magnitude_auc,tau09_coverage,tau09_false_trust_risk,zero_budget_cosine,accepted_components,total_components,K
TMM stressed,7,59,0;2;3;4;5;7;8,0.722886663092,0.770731193504,0.749741458557,0.605454545455,0.117117117117,0.774035786837,666,1100,11
TMM stressed,7,60,0;2;3;4;5;7;9,0.702502620545,0.771170260557,0.748554020665,0.627272727273,0.133333333333,0.773723164059,690,1100,11
TMM stressed,7,61,0;2;3;4;5;8;9,0.725329411765,0.779491764706,0.75456,0.602727272727,0.116138763198,0.770896354717,663,1100,11
TMM stressed,7,62,0;2;3;4;6;7;8,0.733023952558,0.796812502896,0.742781544227,0.654545454545,0.0958333333333,0.790869409093,720,1100,11
TMM stressed,7,63,0;2;3;4;6;7;9,0.711279652421,0.796110429881,0.738554077034,0.680909090909,0.109479305741,0.790035754186,749,1100,11
TMM stressed,7,64,0;2;3;4;6;8;9,0.735880196837,0.801937992345,0.747448411332,0.657272727273,0.0940525587828,0.788635576681,723,1100,11
TMM stressed,7,65,0;2;3;4;7;8;9,0.716700926722,0.788851146133,0.745178079396,0.672727272727,0.114864864865,0.778075176488,740,1100,11
TMM stressed,7,66,0;2;3;5;6;7;8,0.721948309746,0.773631138898,0.735153036221,0.592727272727,0.10736196319,0.771529304762,652,1100,11
TMM stressed,7,67,0;2;3;5;6;7;9,0.691847634181,0.761461275895,0.725434518205,0.613636363636,0.124444444444,0.77195586077,675,1100,11
TMM stressed,7,68,0;2;3;5;6;8;9,0.721511922634,0.779738345454,0.73876952173,0.590909090909,0.107692307692,0.768315813201,650,1100,11
TMM stressed,7,69,0;2;3;5;7;8;9,0.717479968827,0.7721229543,0.739825750965,0.601818181818,0.119335347432,0.756955435071,662,1100,11
TMM stressed,7,70,0;2;3;6;7;8;9,0.728129561271,0.796770931408,0.735716527431,0.654545454545,0.1,0.776311461218,720,1100,11
TMM stressed,7,71,0;2;4;5;6;7;8,0.727016491754,0.778205897051,0.741254372814,0.606363636364,0.103448275862,0.781681855009,667,1100,11
TMM stressed,7,72,0;2;4;5;6;7;9,0.701339846202,0.770195778406,0.737768753923,0.626363636364,0.120464441219,0.782475485261,689,1100,11
TMM stressed,7,73,0;2;4;5;6;8;9,0.727702742467,0.784290646579,0.746787704018,0.605454545455,0.103603603604,0.778149405945,666,1100,11
TMM stressed,7,74,0;2;4;5;7;8;9,0.71261009667,0.76395273899,0.735643871584,0.616363636364,0.115044247788,0.767464761894,678,1100,11
TMM stressed,7,75,0;2;4;6;7;8;9,0.733618018671,0.804044946081,0.741499678094,0.664545454545,0.0957592339261,0.785693681581,731,1100,11
TMM stressed,7,76,0;2;5;6;7;8;9,0.717833209414,0.778087171189,0.731512933778,0.604545454545,0.108270676692,0.764799985751,665,1100,11
TMM stressed,7,77,0;3;4;5;6;7;8,0.72593821347,0.779593729615,0.752517530985,0.602727272727,0.102564102564,0.797623376508,663,1100,11
TMM stressed,7,78,0;3;4;5;6;7;9,0.693239676845,0.764698164716,0.741067058248,0.626363636364,0.120464441219,0.796911718279,689,1100,11
TMM stressed,7,79,0;3;4;5;6;8;9,0.72607946027,0.784682658671,0.758005997001,0.600909090909,0.102874432678,0.794680576896,661,1100,11
TMM stressed,7,80,0;3;4;5;7;8;9,0.725325239332,0.778642656782,0.76154178394,0.611818181818,0.11441307578,0.784142068362,673,1100,11
TMM stressed,7,81,0;3;4;6;7;8;9,0.743528745256,0.814839139873,0.765184824951,0.667272727273,0.0953678474114,0.800003505212,734,1100,11
TMM stressed,7,82,0;3;5;6;7;8;9,0.73877499234,0.799194691282,0.763492033093,0.6,0.106060606061,0.782413920999,660,1100,11
TMM stressed,7,83,0;4;5;6;7;8;9,0.735878668759,0.794339244418,0.762344094538,0.613636363636,0.102222222222,0.791673092669,675,1100,11
TMM stressed,7,84,1;2;3;4;5;6;7,0.675052698413,0.745071746032,0.725008253968,0.629090909091,0.130057803468,0.776863841509,692,1100,11
TMM stressed,7,85,1;2;3;4;5;6;8,0.699417502446,0.760936480757,0.730389758643,0.61,0.113263785395,0.772004040001,671,1100,11
TMM stressed,7,86,1;2;3;4;5;6;9,0.684853031607,0.754313122617,0.737729676547,0.628181818182,0.13024602026,0.773552159007,691,1100,11
TMM stressed,7,87,1;2;3;4;5;7;8,0.704441646239,0.764990615903,0.741362800674,0.62,0.126099706745,0.761242685878,682,1100,11
TMM stressed,7,88,1;2;3;4;5;7;9,0.679496470588,0.754635294118,0.737312941176,0.64,0.144886363636,0.761990748,704,1100,11
TMM stressed,7,89,1;2;3;4;5;8;9,0.702956989247,0.765026313797,0.742877290625,0.617272727273,0.126656848306,0.757334402196,679,1100,11
TMM stressed,7,90,1;2;3;4;6;7;8,0.712262396694,0.789762396694,0.734065082645,0.67,0.10447761194,0.780209042057,737,1100,11
TMM stressed,7,91,1;2;3;4;6;7;9,0.694872563718,0.789015492254,0.739205397301,0.695454545455,0.121568627451,0.780429240706,765,1100,11
TMM stressed,7,92,1;2;3;4;6;8;9,0.712672761742,0.786412467384,0.735914057404,0.672727272727,0.104054054054,0.777268725942,740,1100,11
TMM stressed,7,93,1;2;3;4;7;8;9,0.701465600775,0.783284883721,0.740494186047,0.685454545455,0.123342175066,0.766790749872,754,1100,11
TMM stressed,7,94,1;2;3;5;6;7;8,0.696596077494,0.764420466377,0.721987257085,0.609090909091,0.117910447761,0.757775745239,670,1100,11
TMM stressed,7,95,1;2;3;5;6;7;9,0.685244944078,0.764669833001,0.732754328175,0.628181818182,0.136034732272,0.759267787394,691,1100,11
TMM stressed,7,96,1;2;3;5;6;8;9,0.693966278249,0.765472967671,0.725493369429,0.608181818182,0.121076233184,0.753763080473,669,1100,11
TMM stressed,7,97,1;2;3;5;7;8;9,0.692710899629,0.763311887902,0.726784264591,0.616363636364,0.131268436578,0.742543338083,678,1100,11
TMM stressed,7,98,1;2;3;6;7;8;9,0.708252224694,0.794315112029,0.729848641348,0.67,0.111261872456,0.764161777477,737,1100,11
TMM stressed,7,99,1;2;4;5;6;7;8,0.704262868566,0.77163918041,0.733828085957,0.619090909091,0.116005873715,0.768995470132,681,1100,11
TMM stressed,7,100,1;2;4;5;6;7;9,0.683448205268,0.757296886272,0.735493965568,0.638181818182,0.133903133903,0.77087517564,702,1100,11
TMM stressed,7,101,1;2;4;5;6;8;9,0.70259008732,0.769263313246,0.737031115484,0.62,0.117302052786,0.764726018714,682,1100,11
TMM stressed,7,102,1;2;4;5;7;8;9,0.692370670779,0.758515641363,0.730945716951,0.629090909091,0.127167630058,0.754168023495,692,1100,11
TMM stressed,7,103,1;2;4;6;7;8;9,0.710033254109,0.796564583113,0.732887253937,0.677272727273,0.107382550336,0.774531596186,745,1100,11
TMM stressed,7,104,1;2;5;6;7;8;9,0.691953503516,0.771026198009,0.722877455911,0.619090909091,0.123348017621,0.750569274393,681,1100,11
TMM stressed,7,105,1;3;4;5;6;7;8,0.714364035088,0.781536697248,0.7536465878,0.617272727273,0.111929307806,0.786712275219,679,1100,11
TMM stressed,7,106,1;3;4;5;6;7;9,0.690962413685,0.767552377589,0.753114210609,0.639090909091,0.130867709815,0.787175056686,703,1100,11
TMM stressed,7,107,1;3;4;5;6;8;9,0.706751624188,0.773993003498,0.750889555222,0.615454545455,0.113737075332,0.783024454068,677,1100,11
TMM stressed,7,108,1;3;4;5;7;8;9,0.713529411765,0.777463529412,0.760748235294,0.623636363636,0.123906705539,0.772545169215,686,1100,11
TMM stressed,7,109,1;3;4;6;7;8;9,0.730988300493,0.816338590497,0.765225250278,0.679090909091,0.104417670683,0.790480130937,747,1100,11
TMM stressed,7,110,1;3;5;6;7;8;9,0.716589596208,0.791664865955,0.753797100614,0.613636363636,0.117037037037,0.769877041696,675,1100,11
TMM stressed,7,111,1;4;5;6;7;8;9,0.711388513098,0.783032837289,0.752994711598,0.625454545455,0.114825581395,0.780235856422,688,1100,11
TMM stressed,7,112,2;3;4;5;6;7;8,0.704919402199,0.775298191612,0.735297989105,0.625454545455,0.116279069767,0.778439127868,688,1100,11
TMM stressed,7,113,2;3;4;5;6;7;9,0.683316555141,0.765342176428,0.736572511399,0.639090909091,0.133712660028,0.779829996327,703,1100,11
TMM stressed,7,114,2;3;4;5;6;8;9,0.70588600429,0.772485301128,0.741975210551,0.617272727273,0.117820324006,0.775235571044,679,1100,11
TMM stressed,7,115,2;3;4;5;7;8;9,0.702054193107,0.771532718531,0.742447470466,0.627272727273,0.130434782609,0.764402865024,690,1100,11
TMM stressed,7,116,2;3;4;6;7;8;9,0.704217050433,0.792668550749,0.732686773843,0.678181818182,0.109919571046,0.783368683059,746,1100,11
TMM stressed,7,117,2;3;5;6;7;8;9,0.704117038182,0.780191370354,0.733942724962,0.616363636364,0.122418879056,0.761608254912,678,1100,11
TMM stressed,7,118,2;4;5;6;7;8;9,0.706935616761,0.778822387006,0.741942286566,0.629090909091,0.119942196532,0.772419326764,692,1100,11
TMM stressed,7,119,3;4;5;6;7;8;9,0.699728253968,0.770514285714,0.742887619048,0.625454545455,0.116279069767,0.789705390248,688,1100,11
TMM stressed,9,0,0;1;2;3;4;5;6;7;8,0.724890054973,0.777746126937,0.740209895052,0.579090909091,0.102040816327,0.779000709449,637,1100,11
TMM stressed,9,1,0;1;2;3;4;5;6;7;9,0.708941000994,0.777676499834,0.743444013336,0.599090909091,0.118361153263,0.778843435215,659,1100,11
TMM stressed,9,2,0;1;2;3;4;5;6;8;9,0.718523238381,0.775227386307,0.734572713643,0.579090909091,0.100470957614,0.776404233841,637,1100,11
TMM stressed,9,3,0;1;2;3;4;5;7;8;9,0.71050483289,0.765219617523,0.734473647346,0.59,0.114021571649,0.767846817396,649,1100,11
TMM stressed,9,4,0;1;2;3;4;6;7;8;9,0.738207323938,0.801772450794,0.744324720159,0.640909090909,0.0936170212766,0.781656976051,705,1100,11
TMM stressed,9,5,0;1;2;3;5;6;7;8;9,0.70607946027,0.765452273863,0.717726136932,0.579090909091,0.105180533752,0.7657759905,637,1100,11
TMM stressed,9,6,0;1;2;4;5;6;7;8;9,0.715947075556,0.774039922486,0.728911671374,0.589090909091,0.101851851852,0.773801325689,648,1100,11
TMM stressed,9,7,0;1;3;4;5;6;7;8;9,0.73242159636,0.791120403394,0.754893617021,0.588181818182,0.100463678516,0.786730888277,647,1100,11
TMM stressed,9,8,0;2;3;4;5;6;7;8;9,0.724738797076,0.782481527094,0.740823136819,0.584545454545,0.102643856921,0.781935728087,643,1100,11
TMM stressed,9,9,1;2;3;4;5;6;7;8;9,0.712606075513,0.781291354077,0.740691181896,0.598181818182,0.112462006079,0.772295645242,658,1100,11
TMM stressed,10,0,0;1;2;3;4;5;6;7;8;9,0.724089282267,0.781308938622,0.738256827598,0.74,0.133906633907,0.777042080974,814,1100,11
Heat/Poisson stressed,3,0,0;1;2,0.70686714924,0.795638207809,0.833427174516,0.751875,0.0615128844555,0.943489354682,1203,1600,16
Heat/Poisson stressed,3,1,0;1;3,0.660860844879,0.758006496001,0.813212527004,0.819375,0.0556826849733,0.939479162821,1311,1600,16
Heat/Poisson stressed,3,2,0;1;4,0.673955476205,0.788426403452,0.845424816951,0.84375,0.0592592592593,0.936193390706,1350,1600,16
Heat/Poisson stressed,3,3,0;1;5,0.668240885215,0.767488118918,0.858606191265,0.79125,0.0687203791469,0.9337038566,1266,1600,16
Heat/Poisson stressed,3,4,0;1;6,0.675711962053,0.796170761849,0.825067243385,0.849375,0.0596026490066,0.936251729918,1359,1600,16
Heat/Poisson stressed,3,5,0;1;7,0.684133536684,0.788087870833,0.84991054538,0.81625,0.0735068912711,0.93805147251,1306,1600,16
Heat/Poisson stressed,3,6,0;1;8,0.688098760906,0.803953404126,0.860426241385,0.803125,0.0568093385214,0.940861862891,1285,1600,16
Heat/Poisson stressed,3,7,0;1;9,0.654648960826,0.750235533531,0.826110305063,0.828125,0.0603773584906,0.942237713783,1325,1600,16
Heat/Poisson stressed,3,8,0;2;3,0.697500181739,0.722203038674,0.785002907822,0.76375,0.0548281505728,0.943623524808,1222,1600,16
Heat/Poisson stressed,3,9,0;2;4,0.725422397363,0.758744140524,0.813230824705,0.776875,0.0530973451327,0.943423547816,1243,1600,16
Heat/Poisson stressed,3,10,0;2;5,0.712432612743,0.804299871951,0.828686616523,0.73,0.0650684931507,0.940047971037,1168,1600,16
Heat/Poisson stressed,3,11,0;2;6,0.732484426143,0.771466582198,0.800899588217,0.768125,0.0528885272579,0.94282153698,1229,1600,16
Heat/Poisson stressed,3,12,0;2;7,0.746968114099,0.794548769726,0.83795226848,0.756875,0.0644095788604,0.943000680174,1211,1600,16
Heat/Poisson stressed,3,13,0;2;8,0.742114680827,0.848922722137,0.836902406763,0.741875,0.0522325189553,0.946428814347,1187,1600,16
Heat/Poisson stressed,3,14,0;2;9,0.732152887763,0.777071059022,0.802297539859,0.765,0.0506535947712,0.947579385168,1224,1600,16
Heat/Poisson stressed,3,15,0;3;4,0.650984044611,0.63790610066,0.763954270343,0.83125,0.0473684210526,0.938685776836,1330,1600,16
Heat/Poisson stressed,3,16,0;3;5,0.647820570779,0.729008987988,0.789752040405,0.7775,0.0578778135048,0.937595831629,1244,1600,16
Heat/Poisson stressed,3,17,0;3;6,0.606965338441,0.636942605039,0.748991308464,0.853125,0.0593406593407,0.938261937168,1365,1600,16
Heat/Poisson stressed,3,18,0;3;7,0.695783628137,0.727741670095,0.808745372275,0.793125,0.0622537431048,0.940773929165,1269,1600,16
Heat/Poisson stressed,3,19,0;3;8,0.697770114943,0.832574712644,0.819696551724,0.804375,0.0528360528361,0.943469174707,1287,1600,16
Heat/Poisson stressed,3,20,0;3;9,0.685033954083,0.737238660503,0.795439410069,0.84375,0.0525925925926,0.942511452819,1350,1600,16
Heat/Poisson stressed,3,21,0;4;5,0.654188964796,0.732963612228,0.824208252582,0.793125,0.0606776989756,0.936449901099,1269,1600,16
Heat/Poisson stressed,3,22,0;4;6,0.674330567089,0.718295148073,0.788426462411,0.86,0.0515988372093,0.936760255167,1376,1600,16
Heat/Poisson stressed,3,23,0;4;7,0.697068509464,0.747912877576,0.825487805372,0.81375,0.062980030722,0.938883813083,1302,1600,16
Heat/Poisson stressed,3,24,0;4;8,0.658388278388,0.784709576138,0.815138670853,0.804375,0.0528360528361,0.944441789826,1287,1600,16
Heat/Poisson stressed,3,25,0;4;9,0.673110402965,0.717685447252,0.809304432815,0.83875,0.0529061102832,0.942699959497,1342,1600,16
Heat/Poisson stressed,3,26,0;5;6,0.669708370134,0.776453903118,0.817612439704,0.799375,0.0641125879593,0.935702665004,1279,1600,16
Heat/Poisson stressed,3,27,0;5;7,0.675279903169,0.768155881209,0.829053732763,0.775,0.0733870967742,0.937940172957,1240,1600,16
Heat/Poisson stressed,3,28,0;5;8,0.670088816732,0.793498233216,0.852399961799,0.785625,0.0708035003978,0.936485843902,1257,1600,16
Heat/Poisson stressed,3,29,0;5;9,0.673976858185,0.760866555925,0.832975050485,0.790625,0.0664031620553,0.939698899541,1265,1600,16
Heat/Poisson stressed,3,30,0;6;7,0.69050228093,0.77033481425,0.807365675286,0.81625,0.0666156202144,0.937626673654,1306,1600,16
Heat/Poisson stressed,3,31,0;6;8,0.663723325975,0.813984524609,0.808943368114,0.824375,0.0606520090978,0.940484501317,1319,1600,16
Heat/Poisson stressed,3,32,0;6;9,0.685960619614,0.781257082595,0.80232100981,0.853125,0.0564102564103,0.942141889228,1365,1600,16
Heat/Poisson stressed,3,33,0;7;8,0.698509389671,0.817237871674,0.819714397496,0.78375,0.0606060606061,0.944283190633,1254,1600,16
Heat/Poisson stressed,3,34,0;7;9,0.705845070423,0.765089984351,0.818579812207,0.80125,0.0624024960998,0.943390726999,1282,1600,16
Heat/Poisson stressed,3,35,0;8;9,0.694515890613,0.8316460775,0.839662126491,0.820625,0.0594059405941,0.945822879079,1313,1600,16
Heat/Poisson stressed,3,36,1;2;3,0.775498846013,0.841898442029,0.860006614533,0.788125,0.0539254559873,0.949585401025,1261,1600,16
Heat/Poisson stressed,3,37,1;2;4,0.753673793665,0.862890469478,0.870293652416,0.8175,0.0603975535168,0.947551533094,1308,1600,16
Heat/Poisson stressed,3,38,1;2;5,0.759657080508,0.850306289455,0.872225079885,0.780625,0.062449959968,0.943238959971,1249,1600,16
Heat/Poisson stressed,3,39,1;2;6,0.783417612147,0.859916571056,0.861995212397,0.798125,0.0516836335161,0.949098040938,1277,1600,16
Heat/Poisson stressed,3,40,1;2;7,0.755430464945,0.848502210579,0.874423728363,0.820625,0.0738766184311,0.946730038217,1313,1600,16
Heat/Poisson stressed,3,41,1;2;8,0.793786299069,0.883023281386,0.877841865177,0.784375,0.0462151394422,0.950178585243,1255,1600,16
Heat/Poisson stressed,3,42,1;2;9,0.784080215181,0.848267458846,0.86535760436,0.7875,0.05,0.953192145073,1260,1600,16
Heat/Poisson stressed,3,43,1;3;4,0.694153335703,0.827600426591,0.83878184619,0.875,0.0542857142857,0.944473587201,1400,1600,16
Heat/Poisson stressed,3,44,1;3;5,0.678796833814,0.781828304891,0.857969389384,0.83125,0.0699248120301,0.942449580152,1330,1600,16
Heat/Poisson stressed,3,45,1;3;6,0.670350194904,0.815082817278,0.827730124531,0.88625,0.0627644569817,0.946065211903,1418,1600,16
Heat/Poisson stressed,3,46,1;3;7,0.690747810133,0.797925544508,0.84560694839,0.86,0.0726744186047,0.946210144208,1376,1600,16
Heat/Poisson stressed,3,47,1;3;8,0.68160842544,0.820851889067,0.859716588309,0.85,0.0654411764706,0.948929582967,1360,1600,16
Heat/Poisson stressed,3,48,1;3;9,0.664802298851,0.77795862069,0.830349425287,0.869375,0.0618260244428,0.949671422585,1391,1600,16
Heat/Poisson stressed,3,49,1;4;5,0.633204225352,0.787906885759,0.866521909233,0.863125,0.0818247646633,0.93959423235,1381,1600,16
Heat/Poisson stressed,3,50,1;4;6,0.668520339191,0.850093927211,0.847157604593,0.909375,0.0659793814433,0.942894813728,1455,1600,16
Heat/Poisson stressed,3,51,1;4;7,0.669797348999,0.854187897359,0.870517752679,0.896875,0.0850174216028,0.942609344296,1435,1600,16
Heat/Poisson stressed,3,52,1;4;8,0.648250868056,0.817113715278,0.870759548611,0.86625,0.0692640692641,0.94799507819,1386,1600,16
Heat/Poisson stressed,3,53,1;4;9,0.656898850575,0.784,0.84804137931,0.880625,0.0638750887154,0.948162720605,1409,1600,16
Heat/Poisson stressed,3,54,1;5;6,0.612938799099,0.746330973152,0.849421486953,0.85875,0.0866084425036,0.940892150875,1374,1600,16
Heat/Poisson stressed,3,55,1;5;7,0.574411888171,0.72119553354,0.850252707581,0.868125,0.114470842333,0.940499444105,1389,1600,16
Heat/Poisson stressed,3,56,1;5;8,0.592431552551,0.693691249578,0.863922658415,0.8575,0.097667638484,0.939343292221,1372,1600,16
Heat/Poisson stressed,3,57,1;5;9,0.641270174768,0.740937828288,0.856334638525,0.8425,0.0816023738872,0.944312430801,1348,1600,16
Heat/Poisson stressed,3,58,1;6;7,0.655221428571,0.829021428571,0.851985714286,0.88875,0.0872011251758,0.943455701682,1422,1600,16
Heat/Poisson stressed,3,59,1;6;8,0.602317605041,0.770922405948,0.844120778173,0.875625,0.0806566738044,0.946403307983,1401,1600,16
Heat/Poisson stressed,3,60,1;6;9,0.630689655172,0.768234482759,0.824487356322,0.884375,0.06925795053,0.949661677121,1415,1600,16
Heat/Poisson stressed,3,61,1;7;8,0.596028834748,0.710988228853,0.845190254585,0.86875,0.0978417266187,0.947380141019,1390,1600,16
Heat/Poisson stressed,3,62,1;7;9,0.661481636967,0.775058828728,0.844165552695,0.86625,0.0808080808081,0.948548978259,1386,1600,16
Heat/Poisson stressed,3,63,1;8;9,0.637469652461,0.754194332897,0.854887573074,0.864375,0.0744757772957,0.951036283172,1383,1600,16
Heat/Poisson stressed,3,64,2;3;4,0.778017318389,0.780280381624,0.826867721969,0.80875,0.0463678516229,0.947985541736,1294,1600,16
Heat/Poisson stressed,3,65,2;3;5,0.74817760431,0.822938322938,0.838422965781,0.770625,0.0656934306569,0.945014288731,1233,1600,16
Heat/Poisson stressed,3,66,2;3;6,0.761309802287,0.76736030571,0.814262518724,0.805625,0.0519782777347,0.948895958043,1289,1600,16
Heat/Poisson stressed,3,67,2;3;7,0.799320189386,0.834660448025,0.869702494523,0.80125,0.0655226209048,0.947291326257,1282,1600,16
Heat/Poisson stressed,3,68,2;3;8,0.744462976611,0.855048291377,0.829864135322,0.789375,0.0625494853523,0.950518093639,1263,1600,16
Heat/Poisson stressed,3,69,2;3;9,0.75117446437,0.797259706439,0.824270537405,0.806875,0.0588690937258,0.951359559065,1291,1600,16
Heat/Poisson stressed,3,70,2;4;5,0.733356128426,0.827510223254,0.842126713086,0.79125,0.0647709320695,0.945188832006,1266,1600,16
Heat/Poisson stressed,3,71,2;4;6,0.794503879196,0.807513902482,0.842829769123,0.8175,0.0466360856269,0.948740695673,1308,1600,16
Heat/Poisson stressed,3,72,2;4;7,0.752995520016,0.815056750635,0.853202312573,0.826875,0.0710506424792,0.946754332523,1323,1600,16
Heat/Poisson stressed,3,73,2;4;8,0.802635427839,0.891149308409,0.865853658537,0.794375,0.0440597954367,0.952933632743,1271,1600,16
Heat/Poisson stressed,3,74,2;4;9,0.786030026757,0.808285174715,0.842614984616,0.806875,0.0464756003098,0.952858470639,1291,1600,16
Heat/Poisson stressed,3,75,2;5;6,0.780197194248,0.852561773256,0.849346579111,0.7725,0.0542071197411,0.945781683307,1236,1600,16
